ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,pd_pps,risk_score,risk_mode,alarms
2026-07-11T20:30:00+00:00,562,1566,630.1,19.89,40.33,10.66,DSYA4_L1,35.32,1.002,,4.19,0.9665,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T20:45:00+00:00,563,1548,625.8,19.99,40.1,10.48,DSYA4_L1,34.44,1.002,,4.08,0.9661,0,0,0,HYP-NORMAL,
2026-07-11T21:00:00+00:00,564,1528,621.5,20.12,39.87,10.3,DSYA3_L1,33.81,1.002,,4.03,0.9658,0,0,0,HYP-NORMAL,
2026-07-11T21:15:00+00:00,565,1487,610.8,20.34,39.64,10.13,DSYA3_L1,33.2,1.002,,4.03,0.9657,0,0,0,HYP-NORMAL,
2026-07-11T21:30:00+00:00,566,1446,600.2,20.57,39.41,9.95,DSYA7_L1,32.38,1.002,,3.82,0.9652,0,0,0,HYP-NORMAL,
2026-07-11T21:45:00+00:00,567,1406,589.8,20.79,39.18,9.78,DSYA7_L1,31.01,1.002,,3.7,0.9648,0,0,0,HYP-NORMAL,
2026-07-11T22:00:00+00:00,568,1378,582.2,20.96,38.96,9.62,DSYA3_L1,29.37,1.002,,3.62,0.9647,0,0,0,HYP-NORMAL,
2026-07-11T22:15:00+00:00,569,1298,559.5,21.41,38.74,9.45,DSYA3_L1,28.21,1.002,,3.65,0.965,0,0,0,HYP-NORMAL,
2026-07-11T22:30:00+00:00,570,1212,533.4,21.9,38.52,9.3,DSYA3_L1,26.4,1.003,,3.5,0.9654,0,0,0,HYP-NORMAL,
2026-07-11T22:45:00+00:00,571,1131,507.4,22.35,38.31,9.15,DSYA7_L1,23.66,1.003,,3.2,0.9656,0,0,0,HYP-NORMAL,
2026-07-11T23:00:00+00:00,572,1054,481.7,22.78,38.11,9,DSYA7_L1,21.36,1.002,,2.83,0.9656,0,0,0,HYP-NORMAL,
2026-07-11T23:15:00+00:00,573,950.9,444.8,23.36,37.91,8.86,DSYA3_L1,19.2,1.002,,2.69,0.966,0,0,0,HYP-NORMAL,
2026-07-11T23:30:00+00:00,574,853,408,23.91,37.72,8.73,DSYA7_L1,16.21,1.002,,2.25,0.966,0,0,0,HYP-NORMAL,
2026-07-11T23:45:00+00:00,575,763.1,372.4,24.41,37.54,8.61,DSYA3_L1,13.72,1.002,,2.23,0.9666,0,0,0,HYP-NORMAL,
2026-07-12T00:00:00+00:00,576,667,332.4,24.95,37.45,8.54,DSYA7_L1,11.53,1.002,,1.79,0.9667,0,0,0,HYP-NORMAL,
2026-07-12T00:15:00+00:00,577,652.1,325.9,25.04,37.3,8.43,DSYA7_L1,9.48,1.002,,1.52,0.9669,0,0,0,HYP-NORMAL,
2026-07-12T00:30:00+00:00,578,637.9,319.8,25.12,37.15,8.33,DSYA7_L1,8.29,1.002,,1.11,0.9667,0,0,0,HYP-NORMAL,
2026-07-12T00:45:00+00:00,579,623.4,313.5,25.19,37.01,8.24,DSYA3_L1,6.95,1.002,,1.28,0.967,0,0,0,HYP-NORMAL,
2026-07-12T01:00:00+00:00,580,605,305.6,25.29,36.89,8.16,DSYA3_L1,6.53,1.002,,0.94,0.9668,0,0,0,HYP-NORMAL,
2026-07-12T01:15:00+00:00,581,591.6,299.7,25.37,36.78,8.09,DSYA1_L1,5.98,1.002,,1.31,0.9672,0,0,0,HYP-NORMAL,
2026-07-12T01:30:00+00:00,582,576.7,293.1,25.45,36.69,8.02,DSYA3_L1,5.63,1.002,,0.83,0.967,0,0,0,HYP-NORMAL,
2026-07-12T01:45:00+00:00,583,564.4,287.6,25.52,36.61,7.97,DSYA3_L1,5.66,1.002,,0.97,0.9671,0,0,0,HYP-NORMAL,
2026-07-12T02:00:00+00:00,584,554.3,283.1,25.57,36.54,7.92,DSYA3_L1,4.6,1.002,,0.78,0.967,0,0,0,HYP-NORMAL,
2026-07-12T02:15:00+00:00,585,544.2,278.6,25.63,36.49,7.89,DSYA7_L1,4.81,1.003,,0.64,0.9668,0,0,0,HYP-NORMAL,
2026-07-12T02:30:00+00:00,586,535.1,274.5,25.68,36.45,7.86,DSYA7_L1,4.72,1.002,,1.21,0.9673,0,0,0,HYP-NORMAL,
2026-07-12T02:45:00+00:00,587,526.5,270.6,25.73,36.43,7.85,DSYA3_L1,4.53,1.002,,0.84,0.9672,0,0,0,HYP-NORMAL,
2026-07-12T03:00:00+00:00,588,518.3,266.9,25.77,36.42,7.84,DSYA3_L1,4.27,1.002,,0.91,0.9673,0,0,0,HYP-NORMAL,
2026-07-12T03:15:00+00:00,589,516,265.7,25.78,36.43,7.85,DSYA7_L1,4.13,1.002,,0.97,0.9675,0,0,0,HYP-NORMAL,
2026-07-12T03:30:00+00:00,590,514.3,265,25.79,36.45,7.86,DSYA7_L1,3.69,1.002,,0.67,0.9673,0,0,0,HYP-NORMAL,
2026-07-12T03:45:00+00:00,591,512.4,264.1,25.81,36.49,7.89,DSYA3_L1,3.87,1.002,,0.73,0.9674,0,0,0,HYP-NORMAL,
2026-07-12T04:00:00+00:00,592,510.6,263.3,25.82,36.54,7.92,DSYA7_L1,3.94,1.002,,0.53,0.9672,0,0,0,HYP-NORMAL,
2026-07-12T04:15:00+00:00,593,516.3,265.8,25.79,36.61,7.97,DSYA7_L1,3.77,1.002,,0.78,0.9673,0,0,0,HYP-NORMAL,
2026-07-12T04:30:00+00:00,594,524.2,269.4,25.74,36.69,8.02,DSYA3_L1,4.04,1.002,,0.3,0.9668,0,0,0,HYP-NORMAL,
2026-07-12T04:45:00+00:00,595,528.2,271.4,25.72,36.78,8.09,DSYA7_L1,3.84,1.002,,0.98,0.9673,0,0,0,HYP-NORMAL,
2026-07-12T05:00:00+00:00,596,534.5,274.2,25.68,36.89,8.16,DSYA7_L1,3.82,1.002,,0.51,0.967,0,0,0,HYP-NORMAL,
2026-07-12T05:15:00+00:00,597,551.7,282,25.58,37.01,8.24,DSYA4_L1,3.82,1.002,,0.83,0.9671,0,0,0,HYP-NORMAL,
2026-07-12T05:30:00+00:00,598,568.8,289.7,25.49,37.15,8.33,DSYA7_L1,4.12,1.002,,0.81,0.9671,0,0,0,HYP-NORMAL,
2026-07-12T05:45:00+00:00,599,585,297,25.39,37.3,8.43,DSYA4_L1,4.26,1.002,,1.08,0.9674,0,0,0,HYP-NORMAL,
2026-07-12T06:00:00+00:00,600,599,303.2,25.31,37.45,8.54,DSYA3_L1,4.73,1.002,,0.76,0.9671,0,0,0,HYP-NORMAL,
2026-07-12T06:15:00+00:00,601,639.3,320.8,25.08,37.62,8.66,DSYA4_L1,5.03,1.003,,0.82,0.967,0,0,0,HYP-NORMAL,
2026-07-12T06:30:00+00:00,602,684.6,340.2,24.83,37.8,8.78,DSYA4_L1,5.57,1.003,,0.62,0.9663,0,0,0,HYP-NORMAL,
2026-07-12T06:45:00+00:00,603,730,359.1,24.57,37.99,8.92,DSYA4_L1,6.56,1.003,,1.11,0.9665,0,0,0,HYP-NORMAL,
2026-07-12T07:00:00+00:00,604,769.9,375.5,24.35,38.18,9.06,DSYA4_L1,7.43,1.002,,1.39,0.9667,0,0,0,HYP-NORMAL,
2026-07-12T07:15:00+00:00,605,837.1,402.2,23.96,38.39,9.2,DSYA4_L1,7.53,1.002,,1.71,0.9672,0,0,0,HYP-NORMAL,
2026-07-12T07:30:00+00:00,606,897.1,425.2,23.61,38.6,9.35,DSYA4_L1,9.25,1.003,,1.59,0.9669,0,0,0,HYP-NORMAL,
2026-07-12T07:45:00+00:00,607,968.1,451.3,23.21,38.81,9.51,DSYA4_L1,10.3,1.002,,1.76,0.9668,0,0,0,HYP-NORMAL,
2026-07-12T08:00:00+00:00,608,1037,475.8,22.82,39.03,9.67,DSYA4_L1,12.47,1.002,,2.25,0.9674,0,0,0,HYP-NORMAL,
2026-07-12T08:15:00+00:00,609,1099,496.6,22.47,39.26,9.84,DSYA4_L1,14.28,1.003,,2.29,0.9672,0,0,0,HYP-NORMAL,
2026-07-12T08:30:00+00:00,610,1162,517.4,22.11,39.49,10.01,DSYA4_L1,16.35,1.002,,2.21,0.9661,0,0,0,HYP-NORMAL,
2026-07-12T08:45:00+00:00,611,1223,536.3,21.76,39.71,10.18,DSYA4_L1,18.4,1.002,,2.42,0.9652,0,0,0,HYP-NORMAL,
2026-07-12T09:00:00+00:00,612,1279,552.9,21.44,39.95,10.36,DSYA4_L1,20.58,1.002,,2.67,0.9644,0,0,0,HYP-NORMAL,
2026-07-12T09:15:00+00:00,613,1302,559.8,21.3,40.18,10.54,DSYA4_L1,22.44,1.002,,3.29,0.9655,0,0,0,HYP-NORMAL,
2026-07-12T09:30:00+00:00,614,1332,568.2,21.13,40.41,10.72,DSYA4_L1,23.38,1.002,,3.16,0.9649,0,0,0,HYP-NORMAL,
2026-07-12T09:45:00+00:00,615,1350,573.2,21.02,40.63,10.9,DSYA4_L1,24.01,1.003,,3.26,0.9646,0,0,0,HYP-NORMAL,
2026-07-12T10:00:00+00:00,616,1377,580.7,20.87,40.86,11.07,DSYA4_L1,24.87,1.003,,3.21,0.9637,0,0,0,HYP-NORMAL,
2026-07-12T10:15:00+00:00,617,1378,580.9,20.86,41.08,11.25,DSYA4_L1,26.09,1.002,,3.45,0.9637,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T10:30:00+00:00,618,1384,582.3,20.84,41.29,11.43,DSYA4_L1,26.67,1.002,,3.78,0.9651,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T10:45:00+00:00,619,1381,581.6,20.85,41.5,11.6,DSYA4_L1,26.83,1.002,,2.89,0.9613,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T11:00:00+00:00,620,1366,577.5,20.93,41.71,11.77,DSYA4_L1,26.77,1.002,,3.66,0.9626,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T11:15:00+00:00,621,1356,574.7,20.99,41.9,11.93,DSYA3_L1,26.14,1.002,,3.56,0.9628,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T11:30:00+00:00,622,1344,571.5,21.07,42.09,12.09,DSYA7_L1,25.74,1.002,,3.91,0.9649,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T11:45:00+00:00,623,1331,567.8,21.13,42.27,12.24,DSYA3_L1,25.73,1.002,,3.13,0.9628,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T12:00:00+00:00,624,1323,565.7,21.18,42.44,12.38,DSYA7_L1,25.29,1.002,,3.23,0.9624,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T12:15:00+00:00,625,1305,560.6,21.28,42.6,12.52,DSYA4_L1,24.98,1.002,,3.29,0.9623,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T12:30:00+00:00,626,1278,552.7,21.42,42.74,12.65,DSYA7_L1,24.48,1.002,,3.26,0.9622,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T12:45:00+00:00,627,1267,549.6,21.49,42.88,12.76,DSYA3_L1,23.85,1.002,,3.64,0.9641,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T13:00:00+00:00,628,1250,544.5,21.58,43,12.87,DSYA4_L1,23.06,1.002,,3.4,0.9646,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T13:15:00+00:00,629,1240,541.4,21.64,43.11,12.97,DSYA3_L1,22.73,1.002,,2.88,0.9634,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T13:30:00+00:00,630,1225,536.9,21.73,43.2,13.05,DSYA3_L1,22.02,1.002,,3.36,0.9647,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T13:45:00+00:00,631,1204,530.5,21.85,43.28,13.13,DSYA7_L1,21.34,1.002,,2.6,0.9627,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T14:00:00+00:00,632,1186,524.9,21.94,43.35,13.19,DSYA7_L1,21.05,1.002,,3.59,0.9653,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T14:15:00+00:00,633,1176,521.6,22,43.4,13.23,DSYA7_L1,20.2,1.002,,2.76,0.9643,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T14:30:00+00:00,634,1168,519.3,22.06,43.44,13.27,DSYA7_L1,19.84,1.001,,2.94,0.9647,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T14:45:00+00:00,635,1156,515.2,22.13,43.46,13.29,DSYA3_L1,19.48,1.001,,2.63,0.964,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T15:00:00+00:00,636,1143,511.2,22.2,43.47,13.29,DSYA7_L1,18.98,1.001,,2.99,0.9647,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T15:15:00+00:00,637,1147,512.5,22.17,43.46,13.29,DSYA3_L1,18.56,1.002,,2.19,0.9628,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T15:30:00+00:00,638,1148,512.7,22.17,43.44,13.27,DSYA3_L1,18.68,1.002,,2.82,0.9633,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T15:45:00+00:00,639,1166,518.4,22.08,43.4,13.23,DSYA4_L1,18.49,1.001,,2.7,0.9631,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T16:00:00+00:00,640,1175,521.5,22.03,43.35,13.19,DSYA4_L1,18.96,1.002,,2.59,0.9624,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T16:15:00+00:00,641,1196,528.1,21.91,43.28,13.13,DSYA4_L1,18.95,1.002,,2.54,0.9615,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T16:30:00+00:00,642,1208,531.7,21.83,43.2,13.05,DSYA4_L1,19.87,1.002,,2.65,0.9607,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T16:45:00+00:00,643,1216,534.2,21.79,43.11,12.97,DSYA4_L1,20.42,1.001,,3.1,0.9614,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T17:00:00+00:00,644,1229,538.2,21.7,43,12.87,DSYA4_L1,20.86,1.002,,3.1,0.9618,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T17:15:00+00:00,645,1274,551.5,21.45,42.88,12.76,DSYA4_L1,20.88,1.001,,3.13,0.9621,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T17:30:00+00:00,646,1321,564.9,21.18,42.74,12.65,DSYA4_L1,21.95,1.002,,2.98,0.9614,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T17:45:00+00:00,647,1368,578.1,20.9,42.6,12.52,DSYA4_L1,23.8,1.001,,3.35,0.9617,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T18:00:00+00:00,648,1416,590.8,20.63,42.44,12.38,DSYA4_L1,25.56,1.001,,3.73,0.9627,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T18:15:00+00:00,649,1452,600.1,20.44,42.27,12.24,DSYA4_L1,27.51,1.001,,3.38,0.9615,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T18:30:00+00:00,650,1485,608.4,20.24,42.09,12.09,DSYA4_L1,28.86,1.001,,3.75,0.9617,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T18:45:00+00:00,651,1521,617.1,20.05,41.9,11.93,DSYA4_L1,30.27,1.001,,3.95,0.9621,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T19:00:00+00:00,652,1556,625.6,19.85,41.71,11.77,DSYA4_L1,31.92,1.001,,3.71,0.9609,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T19:15:00+00:00,653,1576,630.3,19.74,41.5,11.6,DSYA4_L1,33,1.001,,4,0.9607,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T19:30:00+00:00,654,1599,635.5,19.62,41.29,11.43,DSYA4_L1,34.46,1.001,,3.98,0.96,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T19:45:00+00:00,655,1605,636.9,19.58,41.08,11.25,DSYA4_L1,35.32,1.001,,4.32,0.9607,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T20:00:00+00:00,656,1631,642.3,19.43,40.86,11.07,DSYA4_L1,35.64,1.001,,3.99,0.9595,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T20:15:00+00:00,657,1610,637.9,19.55,40.63,10.9,DSYA4_L1,36.99,1.001,,4.37,0.96,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T20:30:00+00:00,658,1579,631.1,19.73,40.41,10.72,DSYA4_L1,36.67,1.001,,4.36,0.9605,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T20:45:00+00:00,659,1555,625.5,19.86,40.18,10.54,DSYA3_L1,35.39,1.001,,4.46,0.9618,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-12T21:00:00+00:00,660,1549,624.1,19.9,39.95,10.36,DSYA3_L1,34.88,1.001,,3.94,0.9609,0,0,0,HYP-NORMAL,
2026-07-12T21:15:00+00:00,661,1512,615.2,20.11,39.71,10.18,DSYA3_L1,34.17,1.001,,4.76,0.9639,0,0,0,HYP-NORMAL,
2026-07-12T21:30:00+00:00,662,1467,603.8,20.35,39.49,10.01,DSYA3_L1,32.89,1.001,,4.01,0.9637,0,0,0,HYP-NORMAL,
2026-07-12T21:45:00+00:00,663,1414,590.3,20.65,39.26,9.84,DSYA7_L1,31.75,1.001,,3.81,0.9636,0,0,0,HYP-NORMAL,
2026-07-12T22:00:00+00:00,664,1387,583.2,20.81,39.03,9.67,DSYA3_L1,30.19,1.001,,3.85,0.9643,0,0,0,HYP-NORMAL,
2026-07-12T22:15:00+00:00,665,1300,558.9,21.3,38.81,9.51,DSYA3_L1,29.23,1.001,,3.85,0.9653,0,0,0,HYP-NORMAL,
2026-07-12T22:30:00+00:00,666,1221,535.7,21.76,38.6,9.35,DSYA3_L1,26.45,1.001,,3.24,0.9649,0,0,0,HYP-NORMAL,
2026-07-12T22:45:00+00:00,667,1131,507.5,22.27,38.39,9.2,DSYA3_L1,24.45,1.001,,3.3,0.9658,0,0,0,HYP-NORMAL,
2026-07-12T23:00:00+00:00,668,1048,479.7,22.74,38.18,9.06,DSYA3_L1,21.93,1.001,,2.95,0.9663,0,0,0,HYP-NORMAL,
2026-07-12T23:15:00+00:00,669,941.8,442.1,23.35,37.99,8.92,DSYA3_L1,19.09,1.001,,2.47,0.9662,0,0,0,HYP-NORMAL,
2026-07-12T23:30:00+00:00,670,839.9,403.6,23.92,37.8,8.78,DSYA3_L1,16.41,1.001,,2.19,0.9664,0,0,0,HYP-NORMAL,
2026-07-12T23:45:00+00:00,671,739,363.4,24.5,37.62,8.66,DSYA3_L1,13.77,1.001,,1.84,0.9665,0,0,0,HYP-NORMAL,
2026-07-13T00:00:00+00:00,672,628.8,316.8,25.13,37.53,8.59,DSYA3_L1,11.07,1.001,,1.65,0.9668,0,0,0,HYP-NORMAL,
